match id,team1,team2,outcome,winner,by,win amount,player of match,toss winner,toss decision,match type,venue,city,match_dt,lighting,series_name,season,ground_id,umpire1,umpire2,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,team1_id,team1_roster_names,team1_roster_ids,team2_id,team2_roster_names,team2_roster_ids,ingestion_timestamp
9433829,Ne,Le,normal,Le,wickets,6,,Le,field,T20,Od Td Mr,Manchester,2023-07-02,day match,Vy Bt,2023,538,GD Lloyd,PJ Hartley,138,7,120,139,4,106,8917,R Vs:EN Gy:CA Ln:DJ Wy:SA Zb:J Bd:LD Ms:AJ Te:TI Tr:BW Sn:FJ Hh,4873700.0:8040164.0:2286472.0:2157770.0:4645304.0:6640178.0:3648203.0:3216569.0:3636821.0:2082387.0:8040136.0,8182,PD St:JC Br:SJ Ct:LS Le:DJ Ml:DJ Vs:LP Ws:RP Js:TW Hy:L Wd:TE By,4685568.0:2162782.0:82228.0:2827327.0:2672214.0:1837205.0:2450895.0:4425224.0:8055417.0:4012203.0:3312364.0,2024/02/25 06:12:58
9433836,St,Kt,normal,St,runs,15,L Gy,Kt,field,T20,Te Cr As Cy Gd Tn,Taunton,2023-07-02,day/night match,Vy Bt,2023,1042,BJ Debenham,ID Blackwell,221,7,120,206,7,120,9701,T Bn:WF Sd:T Ke:TB Al:SR Dn:L Gy:BF Gn:C On:JH Dy:MJ Hy:IS Si,6139370.0:7694581.0:3294444.0:3239102.0:4817000.0:2535420.0:5288226.0:3252395.0:2850868.0:3546297.0:3913475.0,8056,TS Me:SW Bs:AJ Be:JM Cx:JA Lg:GF Le:JM En:G St:HZ Fh:MR Qn:MG Hn,8822715.0:2083409.0:1707621.0:7787772.0:3620756.0:3373138.0:7810977.0:7687315.0:3588402.0:3913468.0:1929619.0,2024/02/25 06:12:58
9433843,Sy,Ex,normal,Ex,wickets,3,,Ex,field,T20,Kn Ol Ln,London,2023-07-02,day match,Vy Bt,2023,328,RJ Bailey,Surendiran Shanmugam,195,6,120,199,7,120,9876,WG Js:LJ Es:JJ Ry:SM Cn:SP Ne:J On:TK Cn:CJ Jn:JL Sh:SA At:AP An,6282856.0:1798705.0:2089079.0:4640824.0:1613919.0:3573723.0:3851658.0:2022957.0:7672657.0:2790675.0:7276380.0,7258,AM Rn:DW Le:MS Pr:FN Ki:PI Wr:MJ Cy:DR Ss:SR Hr:S Sr:AP Bd:SJ Ck,3200973.0:4489974.0:5406064.0:6065548.0:6364588.0:5436878.0:5788320.0:3030733.0:4873014.0:6258734.0:5404440.0,2024/02/25 06:12:58
9433850,We,De,normal,We,runs,28,,We,bat,T20,Cy Gd Dy,Derby,2023-07-02,day match,Vy Bt,2023,769,MA Gough,Tom Lungley,222,5,120,194,10,120,10576,BL Da:JA Hs:MJ Sr:AJ He:Kf Ai:OB Cx:EJ Pk:Ua Mr:AW Fh:DY Pn:PR Bn,3298427.0:7773338.0:3519011.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:7184232.0:7661996.0:6240632.0,6698,HC Ce:TA Wd:Hr Ai:WL Mn:JL du Py:BD Gt:MH Mn:AT Tn:ZJ Cl:GS Sw:Zn Kn,7295028.0:3967648.0:8180570.0:325814.0:4170186.0:6718788.0:3991700.0:4517246.0:6060844.0:6005866.0:8907338.0,2024/02/25 06:12:58
9433857,Ge,He,normal,He,wickets,8,,He,field,T20,Te Re Bl Sn,Southampton,2023-07-02,day match,Vy Bt,2023,8301,JD Shantry,Mark Newell,105,10,119,107,2,90,7608,MH Hd:G Rn:BG Ch:BJ Ws:JR By:GL vn Bn:Zr Gr:JR Tr:DA Pe:Zn Ar:TJ Sh,3220566.0:4898074.0:6988596.0:8048074.0:5229230.0:2667027.0:2437091.0:2083227.0:2538983.0:7987237.0:1707628.0,7727,BR Mt:JM Ve:TJ Pt:JJ Wy:LA Dn:JK Fr:RA Wy:BC Hl:CP Wd:NT Es:JA Tr,4223883.0:2076192.0:8271913.0:5241564.0:1482998.0:3162487.0:2020332.0:1482249.0:2173688.0:5788418.0:8833075.0,2024/02/25 06:12:58
9433864,Ne,Le,normal,Ne,runs,4,,Ne,bat,T20,Tt Be Nm,Nottingham,2023-07-02,day match,Vy Bt,2023,251,BJ Peverall,RA Kettleborough,168,8,118,164,8,120,8987,JM Ce:AD Hs:LW Js:M My:H Hd:TJ Ms:Id Wm:Sn Sh Ai:CG Hn:M Cr:JT Bl,4003390.0:1749075.0:7328110.0:4172447.0:4425217.0:5516720.0:1594319.0:7507303.0:6019306.0:4420828.0:2904943.0,8301,PP Hb:PA Mr:RK Pl:CN An:LJ Hl:LJ Kr:NR Wh:TR Sn:RI Wr:MG Fn:CF Pn,2340372.0:4887336.0:6003584.0:2658431.0:3218291.0:6081914.0:4873028.0:6342384.0:7327452.0:7161426.0:5528116.0,2024/02/25 06:12:58
9433871,Bm Bs,Ex,normal,Ex,wickets,2,DW Le,Ex,field,T20,En Bm,Birmingham,2023-07-06,day/night match,Vy Bt,2023,1161,ID Blackwell,SJ O'Shaughnessy,167,7,120,171,8,120,10366,RM Ys:AL Ds:GJ Ml:SR Hn:DR My:JG Bl:CG Bn:DC Ds:HH Bs:JB Lt:OJ Hy,7681869.0:3612286.0:2275195.0:3890963.0:8210789.0:8364726.0:8044112.0:6347256.0:7184666.0:3245689.0:2082394.0,7258,AM Rn:DW Le:MS Pr:FN Ki:PI Wr:MJ Cy:DR Ss:SR Hr:S Sr:AP Bd:SJ Ck,3200973.0:4489974.0:5406064.0:6065548.0:6364588.0:5436878.0:5788320.0:3030733.0:4873014.0:6258734.0:5404440.0,2024/02/25 06:12:58
9433885,Ne,St,normal,St,wickets,5,L Gy,Ne,bat,T20,Te Cr As Cy Gd Tn,Taunton,2023-07-07,day/night match,Vy Bt,2023,1042,DJ Millns,GD Lloyd,157,6,120,158,5,120,8987,JM Ce:AD Hs:C Mo:M My:SR Pl:TJ Ms:SJ My:Id Wm:CG Hn:LJ Fr:JT Bl,4003390.0:1749075.0:1626526.0:4172447.0:130437.0:5516720.0:125915.0:1594319.0:6019306.0:2083157.0:2904943.0,9701,T Bn:WF Sd:T Ke:TB Al:SR Dn:L Gy:BF Gn:C On:MJ Hy:IS Si:JA Bs,6139370.0:7694581.0:3294444.0:3239102.0:4817000.0:2535420.0:5288226.0:3252395.0:3546297.0:3913475.0:74367.0,2024/02/25 06:12:58
9433892,We,He,normal,He,wickets,5,,He,field,T20,Te Re Bl Sn,Southampton,2023-07-07,day/night match,Vy Bt,2023,8301,BJ Debenham,Tom Lungley,100,10,112,102,5,93,10576,BL Da:JA Hs:MJ Sr:AJ He:Kf Ai:OB Cx:EJ Pk:Ua Mr:AW Fh:DY Pn:PR Bn,3298427.0:7773338.0:3519011.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:7184232.0:7661996.0:6240632.0,7727,AT Dd:JM Ve:TJ Pt:JJ Wy:LA Dn:RA Wy:JK Fr:BC Hl:CP Wd:NT Es:JA Tr,3935980.0:2076192.0:8271913.0:5241564.0:1482998.0:2020332.0:3162487.0:1482249.0:2173688.0:5788418.0:8833075.0,2024/02/25 06:12:58
9433906,St,Sy,normal,St,runs,24,C On,Sy,field,T20,En Bm,Birmingham,2023-07-15,day match,Vy Bt,2023,1161,GD Lloyd,SJ O'Shaughnessy,142,7,117,118,10,101,9701,T Bn:WF Sd:T Ke:TB Al:SR Dn:L Gy:BF Gn:C On:MJ Hy:IS Si:Sb Br,6139370.0:7694581.0:3294444.0:3239102.0:4817000.0:2535420.0:5288226.0:3252395.0:3546297.0:3913475.0:9344117.0,9876,WG Js:LJ Es:JJ Ry:SM Cn:JL Sh:TK Cn:J On:CJ Jn:SA At:CT Sl:AP An,6282856.0:1798705.0:2089079.0:4640824.0:7672657.0:3851658.0:3573723.0:2022957.0:2790675.0:4433120.0:7276380.0,2024/02/25 06:12:58
9438281,Ze,Id,normal,Id,wickets,6,GR Ar,Id,field,T20,He Ss Cb,Harare,2023-01-14,day match,Id tr of Ze,2022/23,1833,C Phiri,I Chabi,144,10,120,150,4,120,76,T Mi:I Ka:CR Ee:W Me:SC Ws:RP Bl:C Me:B Es:WP Ma:R Na:TL Ca,6625562.0:3257302.0:387897.0:6572726.0:391103.0:3471761.0:7321194.0:4872902.0:4001934.0:5643700.0:2979486.0,216,A Be:GR Ar:ST Dy:HT Tr:GH Dl:C Cr:TE Ke:GJ Dy:F Hd:MR Ar:GI He,2123974.0:3280024.0:6729820.0:6729862.0:2436251.0:4171460.0:4001962.0:7695666.0:7694588.0:3685100.0:2654021.0,2024/02/25 06:12:58
9438288,Id,Ze,normal,Ze,wickets,4,RP Bl,Ze,field,T20,He Ss Cb,Harare,2023-01-15,day match,Id tr of Ze,2022/23,1833,F Mutizwa,L Rusere,141,9,120,144,6,118,216,A Be:GR Ar:ST Dy:HT Tr:C Cr:GH Dl:NA Rk:MR Ar:F Hd:BJ My:B We,2123974.0:3280024.0:6729820.0:6729862.0:4171460.0:2436251.0:7787758.0:3685100.0:7694588.0:2436426.0:6496426.0,76,T Mi:I Ka:CR Ee:W Me:T Ma:RP Bl:C Me:LM Je:WP Ma:R Na:TL Ca,6625562.0:3257302.0:387897.0:6572726.0:7859984.0:3471761.0:7321194.0:3788581.0:4001934.0:5643700.0:2979486.0,2024/02/25 06:12:58
9440493,Ia,Si La,normal,Ia,runs,2,DJ Ha,Si La,field,T20,We Sm Mi,Mumbai,2023-01-03,night match,Si La tr of Ia,2022/23,5004,AK Chaudhary,KN Ananthapadmanabhan,162,5,120,160,10,120,55,In Kn:Sn Gl:SA Yv:SV Sn:HH Pa:DJ Ha:AR Pl:HV Pl:Sm Mi:Un Mk:YS Cl,5043310.0:7491224.0:3125562.0:2981614.0:4377610.0:3479860.0:3882850.0:2733380.0:7558949.0:8725709.0:3011735.0,69,P Na:BG Ms:DM de Sa:KC Aa:PB Ra:MD Sa:PW Ha:C Ke:M Ta:CK Ra:D Ma,7200598.0:4403531.0:3260564.0:5490582.0:2398346.0:3061225.0:5490666.0:4365878.0:7968225.0:3497171.0:5551062.0,2024/02/25 06:12:58
9440500,Si La,Ia,normal,Si La,runs,16,MD Sa,Ia,field,T20,Ma Ct An Sm Pe,Pune,2023-01-05,night match,Si La tr of Ia,2022/23,18752,J Madanagopal,Nitin Menon,206,6,120,190,8,120,69,P Na:BG Ms:PB Ra:KC Aa:DM de Sa:MD Sa:PW Ha:C Ke:M Ta:CK Ra:D Ma,7200598.0:4403531.0:2398346.0:5490582.0:3260564.0:3061225.0:5490666.0:4365878.0:7968225.0:3497171.0:5551062.0,55,In Kn:Sn Gl:RA Ti:SA Yv:HH Pa:DJ Ha:AR Pl:Sm Mi:Un Mk:YS Cl:Ap Sh,5043310.0:7491224.0:3127354.0:3125562.0:4377610.0:3479860.0:3882850.0:7558949.0:8725709.0:3011735.0:7881845.0,2024/02/25 06:12:58
9440556,Nw Zd,Ia,normal,Nw Zd,runs,21,DJ Ml,Ia,field,T20,JA Il Sm Cx Ri,Ranchi,2023-01-27,night match,Nw Zd tr of Ia,2022/23,18038,AK Chaudhary,J Madanagopal,176,6,120,155,9,120,48,FH An:DP Cy:MS Cn:GD Ps:DJ Ml:MG Bl:MJ Sr:IS Si:LH Fn:JA Dy:BM Tr,6718326.0:2653993.0:3069954.0:5764576.0:2672214.0:2288789.0:3519011.0:3913475.0:3456424.0:3834375.0:5984376.0,55,Sn Gl:In Kn:RA Ti:SA Yv:HH Pa:Wn Sr:DJ Ha:Sm Mi:Kp Yv:Ap Sh:Un Mk,7491224.0:5043310.0:3127354.0:3125562.0:4377610.0:5038018.0:3479860.0:7558949.0:3914658.0:7881845.0:8725709.0,2024/02/25 06:12:58
9440563,Nw Zd,Ia,normal,Ia,wickets,6,SA Yv,Nw Zd,bat,T20,Bt Ra Si Al Bi Ve Ea Ct Sm Lw,Lucknow,2023-01-29,night match,Nw Zd tr of Ia,2022/23,23498,KN Ananthapadmanabhan,Nitin Menon,99,8,118,101,4,120,48,FH An:DP Cy:MS Cn:GD Ps:DJ Ml:MG Bl:MJ Sr:IS Si:LH Fn:JA Dy:BM Tr,6718326.0:2653993.0:3069954.0:5764576.0:2672214.0:2288789.0:3519011.0:3913475.0:3456424.0:3834375.0:5984376.0,55,Sn Gl:In Kn:RA Ti:SA Yv:Wn Sr:HH Pa:DJ Ha:Sm Mi:Kp Yv:Ap Sh:YS Cl,7491224.0:5043310.0:3127354.0:3125562.0:5038018.0:4377610.0:3479860.0:7558949.0:3914658.0:7881845.0:3011735.0,2024/02/25 06:12:58
9440570,Ia,Nw Zd,normal,Ia,runs,168,Sn Gl,Ia,bat,T20,Na Mi Sm Ad,Ahmedabad,2023-02-01,night match,Nw Zd tr of Ia,2022/23,5893,J Madanagopal,Nitin Menon,234,4,120,66,10,75,55,In Kn:Sn Gl:RA Ti:SA Yv:HH Pa:DJ Ha:Wn Sr:Sm Mi:Kp Yv:Ap Sh:Un Mk,5043310.0:7491224.0:3127354.0:3125562.0:4377610.0:3479860.0:5038018.0:7558949.0:3914658.0:7881845.0:8725709.0,48,FH An:DP Cy:MS Cn:GD Ps:DJ Ml:MG Bl:MJ Sr:IS Si:LH Fn:BM Tr:BG Lr,6718326.0:2653993.0:3069954.0:5764576.0:2672214.0:2288789.0:3519011.0:3913475.0:3456424.0:5984376.0:7878765.0,2024/02/25 06:12:58
9457384,Rr Rs,Ca Vs,normal,Rr Rs,runs,34,Ry Tr,Ca Vs,field,T20,Se Ba Nl Sm Mr,Dhaka,2023-01-06,night match,Bh Pr Le,2022/23,14188,Morshed Ali Khan,Tanvir Ahmed,176,5,120,142,10,120,35790,Md Nm:Ry Tr:Sb Mk:Sr Ra:Nl Hn:BC Hl:Mi Hn:Hn Md:Rl He:Rl Hn:Ah Oi,6930580.0:2104332.0:298612.0:2097017.0:2875368.0:1482249.0:5831622.0:6486416.0:7866522.0:7084930.0:5736016.0,40298,St Ai:Ln Ds:DJ Mn:Il Ks:Mk Hn:Md Ni:Jr Ai:Kl Sh:Mr Rn:Ar Zn:Fq Fi,2203214.0:3758565.0:1655436.0:1965151.0:3850944.0:181404.0:5771800.0:5017144.0:2316327.0:8938894.0:6819238.0,2024/02/25 06:12:58
9457391,Ka Ts,Da Ds,normal,Da Ds,wickets,6,Nr Hn,Da Ds,field,T20,Se Ba Nl Sm Mr,Dhaka,2023-01-07,day/night match,Bh Pr Le,2022/23,14188,Gazi Sohel,Morshed Ali Khan,113,8,120,117,5,120,42573,Tm Il:Sl Kn:Mm Sr:Am Kn:Yr Ai:Md Sn:Sr Rn:Nl Im:Wb Rz:PA vn Mn:Nm Ad,393371.0:1594347.0:3849663.0:7960847.0:4403426.0:4403503.0:2614779.0:4731628.0:305143.0:2436776.0:2436356.0,40452,EY Ma:Ad Sd:Sa Sr:Md Mn:Nr Hn:Un Gi:Al He:Mr Ai:At Sy:Tn Ad:An Hn,2133158.0:1815883.0:3056752.0:1884672.0:2104339.0:4980926.0:1890958.0:1885337.0:393889.0:3769555.0:3580737.0,2024/02/25 06:12:58
9457398,Fe Bl,St Ss,normal,St Ss,wickets,6,Td Hy,Fe Bl,bat,T20,Se Ba Nl Sm Mr,Dhaka,2023-01-07,night match,Bh Pr Le,2022/23,14188,Mahfuzur Rahman,Tanvir Ahmed,194,7,120,196,4,116,47529,PC de Sa:Al He:Ir Ad:Sb Al Hn:Mh:Hr Ai:Km Jt:My Hn Mz:Kl Im Ri:Et Hn:Kd Ad,2420788.0:2662491.0:3364234.0:393014.0:392188.0:8180570.0:5554282.0:4403454.0:2630081.0:6526498.0:6493346.0,45072,CN An:Nl Hn So:Td Hy:Zr Hn:Mr Rm:NC Pa:Me Ma:Ar Ai:Id Wm:Md Ar:Rr Rn,2658431.0:4403419.0:6930230.0:4879426.0:392216.0:1634611.0:392062.0:6931042.0:1594319.0:2036649.0:8144429.0,2024/02/25 06:12:58
9457405,Ca Vs,St Ss,normal,St Ss,wickets,5,Td Hy,St Ss,field,T20,Se Ba Nl Sm Mr,Dhaka,2023-01-09,day/night match,Bh Pr Le,2022/23,14188,DJ Millns,Masudur Rahman,149,6,120,150,5,108,40298,Ln Ds:DJ Mn:St Ai:Il Ks:Jr Ai:Mk Hn:Md Ni:Au Hr:Mr Rn:Kl Sh:Fq Fi,3758565.0:1655436.0:2203214.0:1965151.0:5771800.0:3850944.0:181404.0:3850972.0:2316327.0:5017144.0:6819238.0,45072,Nl Hn So:Md Hs:Td Hy:Zr Hn:Mr Rm:NC Pa:Ar Ai:Me Ma:Id Wm:Md Ar:Rr Rn,4403419.0:8438926.0:6930230.0:4879426.0:392216.0:1634611.0:6931042.0:392062.0:1594319.0:2036649.0:8144429.0,2024/02/25 06:12:58
9457412,Ka Ts,Cm Cs,normal,Cm Cs,wickets,9,Un Kn,Cm Cs,field,T20,Se Ba Nl Sm Mr,Dhaka,2023-01-09,night match,Bh Pr Le,2022/23,14188,RR Wimalasiri,Tanvir Ahmed,178,5,120,179,1,120,42573,Tm Il:Sl Kn:Hr Rn Sn:Am Kn:Yr Ai:Sr Rn:Wb Rz:Md Sn:Nl Im:Nm Ad:PA vn Mn,393371.0:1594347.0:9470873.0:7960847.0:4403426.0:2614779.0:305143.0:4403503.0:4731628.0:2436356.0:2436776.0,40424,Un Kn:MP Od:Af Hn:Sa Hm:In Sr:UT Cd:V Vh:My Cy:Au Jd:Mi Hn Ra:Zr Rn,7864009.0:4502392.0:6551978.0:2820957.0:2804122.0:3125506.0:8072056.0:7084972.0:2875354.0:6149268.0:393182.0,2024/02/25 06:12:58
9457426,St Ss,Da Ds,normal,St Ss,runs,62,Td Hy,Da Ds,field,T20,Se Ba Nl Sm Mr,Dhaka,2023-01-10,night match,Bh Pr Le,2022/23,14188,DJ Millns,Masudur Rahman,201,8,120,139,9,120,45072,Md Hs:Nl Hn So:Td Hy:Zr Hn:Mr Rm:NC Pa:Id Wm:Ar Ai:Me Ma:Rr Rn:Md Ar,8438926.0:4403419.0:6930230.0:4879426.0:392216.0:1634611.0:1594319.0:6931042.0:392062.0:8144429.0:2036649.0,40452,EY Ma:Ad Sd:Sa Sr:Md Mn:Nr Hn:Un Gi:Al He:Tn Ad:At Sy:An Hn:Mr Ai,2133158.0:1815883.0:3056752.0:1884672.0:2104339.0:4980926.0:1890958.0:3769555.0:393889.0:3580737.0:1885337.0,2024/02/25 06:12:58
9457433,Fe Bl,Cm Cs,normal,Fe Bl,runs,26,Ir Ad,Cm Cs,field,T20,Zr Ad Cy Sm Cm,Chattogram,2023-01-13,day/night match,Bh Pr Le,2022/23,13530,Ali Arman,RR Wimalasiri,202,7,120,176,4,120,47529,Al He:My Hn Mz:Sb Al Hn:Im Zn:Mh:Ir Ad:Km Jt:PC de Sa:Kl Im Ri:Kd Ad:Sl Im,2662491.0:4403454.0:393014.0:6450576.0:392188.0:3364234.0:5554282.0:2420788.0:2630081.0:6493346.0:2666831.0,40424,Un Kn:MP Od:UT Cd:Af Hn:Zr Rn:Sa Hm:In Sr:V Vh:My Cy:Au Jd:Tl Im,7864009.0:4502392.0:3125506.0:6551978.0:393182.0:2820957.0:2804122.0:8072056.0:7084972.0:2875354.0:2807412.0,2024/02/25 06:12:58
9457440,Ka Ts,Rr Rs,normal,Rr Rs,wickets,4,Rl He,Rr Rs,field,T20,Zr Ad Cy Sm Cm,Chattogram,2023-01-13,night match,Bh Pr Le,2022/23,13530,RMPJ Rambukwella,Tanvir Ahmed,130,10,120,131,6,120,42573,Hr Rn Sn:Tm Il:Sl Kn:Am Kn:Yr Ai:Sr Rn:Ad Bt:Md Sn:Nl Im:Wb Rz:Nm Ad,9470873.0:393371.0:1594347.0:7960847.0:4403426.0:2614779.0:5021624.0:4403503.0:4731628.0:305143.0:2436356.0,35790,Ry Tr:Sm Ab:Mi Hn:Md Nm:Sb Mk:Nl Hn:Sm Hn:Ah Oi:Hn Md:Rl He:Rl Hn,2104332.0:8127230.0:5831622.0:6930580.0:298612.0:2875368.0:8127321.0:5736016.0:6486416.0:7866522.0:7084930.0,2024/02/25 06:12:58
9457447,Fe Bl,Ca Vs,normal,Fe Bl,runs,12,Sb Al Hn,Ca Vs,field,T20,Zr Ad Cy Sm Cm,Chattogram,2023-01-14,day/night match,Bh Pr Le,2022/23,13530,DJ Millns,Morshed Ali Khan,177,6,120,165,7,120,47529,My Hn Mz:Al He:PC de Sa:Sb Al Hn:Im Zn:Ir Ad:Mh:Km Jt:Kl Im Ri:Qi Ok:Sl Im,4403454.0:2662491.0:2420788.0:393014.0:6450576.0:3364234.0:392188.0:5554282.0:2630081.0:6051884.0:2666831.0,40298,Ln Ds:Md Rn:Il Ks:CK Wn:Kl Sh:Jr Ai:Mk Hn:Hn Ai:Nm Hn:Mr Rn:Tr Im,3758565.0:2263736.0:1965151.0:2209115.0:5017144.0:5771800.0:3850944.0:4769148.0:6528458.0:2316327.0:6528668.0,2024/02/25 06:12:58
9457461,Da Ds,St Ss,normal,St Ss,wickets,5,Id Wm,Da Ds,bat,T20,Zr Ad Cy Sm Cm,Chattogram,2023-01-16,day/night match,Bh Pr Le,2022/23,13530,DJ Millns,Morshed Ali Khan,128,7,120,134,5,119,40452,Un Gi:Sa Sr:EY Ma:RJ Ds:Md Mn:Nr Hn:Al He:Tn Ad:At Sy:An Hn:Sn Id,4980926.0:3056752.0:2133158.0:8044490.0:1884672.0:2104339.0:1890958.0:3769555.0:393889.0:3580737.0:5471948.0,45072,Md Hs:Nl Hn So:Zr Hn:Mr Rm:Id Wm:NC Pa:Ar Ai:Me Ma:Md Ar:Nl Im:Rl Hn,8438926.0:4403419.0:4879426.0:392216.0:1594319.0:1634611.0:6931042.0:392062.0:2036649.0:3127683.0:2104346.0,2024/02/25 06:12:58
9457468,Cm Cs,Ca Vs,normal,Ca Vs,wickets,6,Ln Ds,Cm Cs,bat,T20,Zr Ad Cy Sm Cm,Chattogram,2023-01-16,night match,Bh Pr Le,2022/23,13530,Ali Arman,RR Wimalasiri,135,8,120,137,4,113,40424,Un Kn:MP Od:Af Hn:In Sr:Dh Ri:Zr Rn:Sa Hm:My Cy:Mi Hn Ra:Nn:PM Pa,7864009.0:4502392.0:6551978.0:2804122.0:5736100.0:393182.0:2820957.0:7084972.0:6149268.0:4403468.0:351448.0,40298,Ln Ds:Md Rn:Il Ks:J Cs:Jr Ai:Kl Sh:Mk Hn:Au Hr:Tr Im:Ml Im:Hn Ai,3758565.0:2263736.0:1965151.0:2331475.0:5771800.0:5017144.0:3850944.0:3850972.0:6528668.0:6931168.0:4769148.0,2024/02/25 06:12:58
9457475,Rr Rs,Ka Ts,normal,Ka Ts,wickets,9,Wb Rz,Ka Ts,field,T20,Zr Ad Cy Sm Cm,Chattogram,2023-01-17,day/night match,Bh Pr Le,2022/23,13530,Ali Arman,DJ Millns,129,10,120,130,1,113,35790,Ry Tr:Pz Hn En:Md Nm:Mi Hn:Sb Mk:Sm Hn:Md Nz ():Ah Oi:Rl Hn:Hs Rf:Hn Md,2104332.0:7976590.0:6930580.0:5831622.0:298612.0:8127321.0:2437049.0:5736016.0:7084930.0:8131255.0:6486416.0,42573,Tm Il:Mm Sr:Ml Hn Jy:Am Kn:Yr Ai:Ad Bt:Md Sn:Nl Im:PA vn Mn:Wb Rz:Nm Ad,393371.0:3849663.0:8129680.0:7960847.0:4403426.0:5021624.0:4403503.0:4731628.0:2436776.0:305143.0:2436356.0,2024/02/25 06:12:58
9457482,St Ss,Ca Vs,normal,Ca Vs,wickets,5,Ln Ds,Ca Vs,field,T20,Zr Ad Cy Sm Cm,Chattogram,2023-01-17,night match,Bh Pr Le,2022/23,13530,RMPJ Rambukwella,Tanvir Ahmed,133,7,120,134,5,114,45072,Md Hs:Nl Hn So:Ar Ai:Zr Hn:Mr Rm:Sh:Me Ma:Id Wm:NC Pa:Md Ar:Rl Hn,8438926.0:4403419.0:6931042.0:4879426.0:392216.0:1965158.0:392062.0:1594319.0:1634611.0:2036649.0:2104346.0,40298,Ln Ds:Md Rn:Il Ks:J Cs:Kl Sh:Jr Ai:Mk Hn:Au Hr:Tr Im:Hn Ai:Ml Im,3758565.0:2263736.0:1965151.0:2331475.0:5017144.0:5771800.0:3850944.0:3850972.0:6528668.0:4769148.0:6931168.0,2024/02/25 06:12:58
9457489,Ca Vs,Da Ds,normal,Ca Vs,runs,33,Kl Sh,Da Ds,field,T20,Zr Ad Cy Sm Cm,Chattogram,2023-01-19,day/night match,Bh Pr Le,2022/23,13530,Mahfuzur Rahman,RR Wimalasiri,184,4,120,151,4,120,40298,Ln Ds:Md Rn:Il Ks:J Cs:Kl Sh:Jr Ai:Mk Hn:Au Hr:Tr Im:Ml Im:Hn Ai,3758565.0:2263736.0:1965151.0:2331475.0:5017144.0:5771800.0:3850944.0:3850972.0:6528668.0:6931168.0:4769148.0,40452,Ad Sd:Sa Sr:RJ Ds:Md Mn:Nr Hn:Al He:Jr Hn:Ar Ha:Tn Ad:Mr Ai:Md In (),1815883.0:3056752.0:8044490.0:1884672.0:2104339.0:1890958.0:4403475.0:2815728.0:3769555.0:1885337.0:6417102.0,2024/02/25 06:12:58
9457496,Fe Bl,Rr Rs,normal,Fe Bl,runs,67,Ir Ad,Rr Rs,field,T20,Zr Ad Cy Sm Cm,Chattogram,2023-01-19,night match,Bh Pr Le,2022/23,13530,Masudur Rahman,RMPJ Rambukwella,238,4,120,171,9,120,47529,Al He:My Hn Mz:Im Zn:Sb Al Hn:Mh:Ir Ad:Et Hn:Kl Im Ri:Fe Md:Km Jt:Md Wm (),2662491.0:4403454.0:6450576.0:393014.0:392188.0:3364234.0:6526498.0:2630081.0:391264.0:5554282.0:8298779.0,35790,Sm Ab:Ry Tr:Pz Hn En:Sb Mk:Md Nm:Mi Hn:Md Nz ():Sm Hn:Rl He:Hs Rf:Hn Md,8127230.0:2104332.0:7976590.0:298612.0:6930580.0:5831622.0:2437049.0:8127321.0:7866522.0:8131255.0:6486416.0,2024/02/25 06:12:58
9457503,Cm Cs,Ka Ts,normal,Ka Ts,wickets,7,Ml Hn Jy,Ka Ts,field,T20,Zr Ad Cy Sm Cm,Chattogram,2023-01-20,day/night match,Bh Pr Le,2022/23,13530,Mahfuzur Rahman,RR Wimalasiri,157,9,120,159,3,120,40424,Un Kn:MP Od:Af Hn:Dh Ri:Ka Ny:Zr Rn:Sa Hm:Fd Ra:Mi Hn Ra:Nn:Tl Im,7864009.0:4502392.0:6551978.0:5736100.0:9307906.0:393182.0:2820957.0:391271.0:6149268.0:4403468.0:2807412.0,42573,Mm Sr:Tm Il:Ml Hn Jy:Am Kn:Yr Ai:Ad Bt:Md Sn:Nl Im:Wb Rz:Nm Ad:PA vn Mn,3849663.0:393371.0:8129680.0:7960847.0:4403426.0:5021624.0:4403503.0:4731628.0:305143.0:2436356.0:2436776.0,2024/02/25 06:12:58
9457517,Rr Rs,Cm Cs,normal,Rr Rs,runs,55,Sb Mk,Cm Cs,field,T20,Se Ba Nl Sm Mr,Dhaka,2023-01-23,day/night match,Bh Pr Le,2022/23,14188,Mohammad Kamruzzaman,RMPJ Rambukwella,179,6,120,124,9,100,35790,Mi Hn:Md Nm:Pz Hn En:Sb Mk:Ah Oi:Md Nz ():Sm Hn:Rl Hn:Nl Hn:Hn Md:Hs Rf,5831622.0:6930580.0:7976590.0:298612.0:5736016.0:2437049.0:8127321.0:7084930.0:2875368.0:6486416.0:8131255.0,40424,Un Kn:Ka Ny:Tq Kn:Dh Ri:Sa Hm:Zr Rn:V Vh:My Cy:Mi Hn Ra:Tl Im:Af Hn,7864009.0:9307906.0:6532224.0:5736100.0:2820957.0:393182.0:8072056.0:7084972.0:6149268.0:2807412.0:6551978.0,2024/02/25 06:12:58
